date_id,year,month,quarter,day_of_week_name,day_type
1,1989,1,1,Friday,Weekday
2,1989,1,1,Friday,Weekend
3,1989,1,1,Monday,Weekend
4,1989,1,1,Monday,Weekday
5,1989,1,1,Saturday,Weekend
6,1989,1,1,Sunday,Weekend
7,1989,1,1,Thursday,Weekday
8,1989,1,1,Tuesday,Weekday
9,1989,1,1,Wednesday,Weekday
10,1989,2,1,Friday,Weekday
11,1989,2,1,Friday,Weekend
12,1989,2,1,Monday,Weekend
13,1989,2,1,Monday,Weekday
14,1989,2,1,Saturday,Weekend
15,1989,2,1,Sunday,Weekend
16,1989,2,1,Thursday,Weekday
17,1989,2,1,Tuesday,Weekday
18,1989,2,1,Wednesday,Weekday
19,1989,3,1,Friday,Weekday
20,1989,3,1,Friday,Weekend
21,1989,3,1,Monday,Weekend
22,1989,3,1,Monday,Weekday
23,1989,3,1,Saturday,Weekend
24,1989,3,1,Sunday,Weekend
25,1989,3,1,Thursday,Weekday
26,1989,3,1,Tuesday,Weekday
27,1989,3,1,Wednesday,Weekday
28,1989,4,2,Friday,Weekday
29,1989,4,2,Friday,Weekend
30,1989,4,2,Monday,Weekend
31,1989,4,2,Monday,Weekday
32,1989,4,2,Saturday,Weekend
33,1989,4,2,Sunday,Weekend
34,1989,4,2,Thursday,Weekday
35,1989,4,2,Tuesday,Weekday
36,1989,4,2,Wednesday,Weekday
37,1989,5,2,Friday,Weekday
38,1989,5,2,Friday,Weekend
39,1989,5,2,Monday,Weekend
40,1989,5,2,Monday,Weekday
41,1989,5,2,Saturday,Weekend
42,1989,5,2,Sunday,Weekend
43,1989,5,2,Thursday,Weekday
44,1989,5,2,Tuesday,Weekday
45,1989,5,2,Wednesday,Weekday
46,1989,6,2,Friday,Weekday
47,1989,6,2,Friday,Weekend
48,1989,6,2,Monday,Weekend
49,1989,6,2,Monday,Weekday
50,1989,6,2,Saturday,Weekend
51,1989,6,2,Sunday,Weekend
52,1989,6,2,Thursday,Weekday
53,1989,6,2,Tuesday,Weekday
54,1989,6,2,Wednesday,Weekday
55,1989,7,3,Friday,Weekday
56,1989,7,3,Friday,Weekend
57,1989,7,3,Monday,Weekend
58,1989,7,3,Monday,Weekday
59,1989,7,3,Saturday,Weekend
60,1989,7,3,Sunday,Weekend
61,1989,7,3,Thursday,Weekday
62,1989,7,3,Tuesday,Weekday
63,1989,7,3,Wednesday,Weekday
64,1989,8,3,Friday,Weekday
65,1989,8,3,Friday,Weekend
66,1989,8,3,Monday,Weekend
67,1989,8,3,Monday,Weekday
68,1989,8,3,Saturday,Weekend
69,1989,8,3,Sunday,Weekend
70,1989,8,3,Thursday,Weekday
71,1989,8,3,Tuesday,Weekday
72,1989,8,3,Wednesday,Weekday
73,1989,9,3,Friday,Weekday
74,1989,9,3,Friday,Weekend
75,1989,9,3,Monday,Weekend
76,1989,9,3,Monday,Weekday
77,1989,9,3,Saturday,Weekend
78,1989,9,3,Sunday,Weekend
79,1989,9,3,Thursday,Weekday
80,1989,9,3,Tuesday,Weekday
81,1989,9,3,Wednesday,Weekday
82,1989,10,4,Friday,Weekday
83,1989,10,4,Friday,Weekend
84,1989,10,4,Monday,Weekend
85,1989,10,4,Monday,Weekday
86,1989,10,4,Saturday,Weekend
87,1989,10,4,Sunday,Weekend
88,1989,10,4,Thursday,Weekday
89,1989,10,4,Tuesday,Weekday
90,1989,10,4,Wednesday,Weekday
91,1989,11,4,Friday,Weekday
92,1989,11,4,Friday,Weekend
93,1989,11,4,Monday,Weekend
94,1989,11,4,Monday,Weekday
95,1989,11,4,Saturday,Weekend
96,1989,11,4,Sunday,Weekend
97,1989,11,4,Thursday,Weekday
98,1989,11,4,Tuesday,Weekday
99,1989,11,4,Wednesday,Weekday
100,1989,12,4,Friday,Weekday
101,1989,12,4,Friday,Weekend
102,1989,12,4,Monday,Weekend
103,1989,12,4,Monday,Weekday
104,1989,12,4,Saturday,Weekend
105,1989,12,4,Sunday,Weekend
106,1989,12,4,Thursday,Weekday
107,1989,12,4,Tuesday,Weekday
108,1989,12,4,Wednesday,Weekday
109,1990,1,1,Friday,Weekday
110,1990,1,1,Friday,Weekend
111,1990,1,1,Monday,Weekend
112,1990,1,1,Monday,Weekday
113,1990,1,1,Saturday,Weekend
114,1990,1,1,Sunday,Weekend
115,1990,1,1,Thursday,Weekday
116,1990,1,1,Tuesday,Weekday
117,1990,1,1,Wednesday,Weekday
118,1990,2,1,Friday,Weekday
119,1990,2,1,Friday,Weekend
120,1990,2,1,Monday,Weekend
121,1990,2,1,Monday,Weekday
122,1990,2,1,Saturday,Weekend
123,1990,2,1,Sunday,Weekend
124,1990,2,1,Thursday,Weekday
125,1990,2,1,Tuesday,Weekday
126,1990,2,1,Wednesday,Weekday
127,1990,3,1,Friday,Weekday
128,1990,3,1,Friday,Weekend
129,1990,3,1,Monday,Weekend
130,1990,3,1,Monday,Weekday
131,1990,3,1,Saturday,Weekend
132,1990,3,1,Sunday,Weekend
133,1990,3,1,Thursday,Weekday
134,1990,3,1,Tuesday,Weekday
135,1990,3,1,Wednesday,Weekday
136,1990,4,2,Friday,Weekday
137,1990,4,2,Friday,Weekend
138,1990,4,2,Monday,Weekend
139,1990,4,2,Monday,Weekday
140,1990,4,2,Saturday,Weekend
141,1990,4,2,Sunday,Weekend
142,1990,4,2,Thursday,Weekday
143,1990,4,2,Tuesday,Weekday
144,1990,4,2,Wednesday,Weekday
145,1990,5,2,Friday,Weekday
146,1990,5,2,Friday,Weekend
147,1990,5,2,Monday,Weekend
148,1990,5,2,Monday,Weekday
149,1990,5,2,Saturday,Weekend
150,1990,5,2,Sunday,Weekend
151,1990,5,2,Thursday,Weekday
152,1990,5,2,Tuesday,Weekday
153,1990,5,2,Wednesday,Weekday
154,1990,6,2,Friday,Weekday
155,1990,6,2,Friday,Weekend
156,1990,6,2,Monday,Weekend
157,1990,6,2,Monday,Weekday
158,1990,6,2,Saturday,Weekend
159,1990,6,2,Sunday,Weekend
160,1990,6,2,Thursday,Weekday
161,1990,6,2,Tuesday,Weekday
162,1990,6,2,Wednesday,Weekday
163,1990,7,3,Friday,Weekday
164,1990,7,3,Friday,Weekend
165,1990,7,3,Monday,Weekend
166,1990,7,3,Monday,Weekday
167,1990,7,3,Saturday,Weekend
168,1990,7,3,Sunday,Weekend
169,1990,7,3,Thursday,Weekday
170,1990,7,3,Tuesday,Weekday
171,1990,7,3,Wednesday,Weekday
172,1990,8,3,Friday,Weekday
173,1990,8,3,Friday,Weekend
174,1990,8,3,Monday,Weekend
175,1990,8,3,Monday,Weekday
176,1990,8,3,Saturday,Weekend
177,1990,8,3,Sunday,Weekend
178,1990,8,3,Thursday,Weekday
179,1990,8,3,Tuesday,Weekday
180,1990,8,3,Wednesday,Weekday
181,1990,9,3,Friday,Weekday
182,1990,9,3,Friday,Weekend
183,1990,9,3,Monday,Weekend
184,1990,9,3,Monday,Weekday
185,1990,9,3,Saturday,Weekend
186,1990,9,3,Sunday,Weekend
187,1990,9,3,Thursday,Weekday
188,1990,9,3,Tuesday,Weekday
189,1990,9,3,Wednesday,Weekday
190,1990,10,4,Friday,Weekday
191,1990,10,4,Friday,Weekend
192,1990,10,4,Monday,Weekend
193,1990,10,4,Monday,Weekday
194,1990,10,4,Saturday,Weekend
195,1990,10,4,Sunday,Weekend
196,1990,10,4,Thursday,Weekday
197,1990,10,4,Tuesday,Weekday
198,1990,10,4,Wednesday,Weekday
199,1990,11,4,Friday,Weekday
200,1990,11,4,Friday,Weekend
201,1990,11,4,Monday,Weekday
202,1990,11,4,Saturday,Weekend
203,1990,11,4,Sunday,Weekend
204,1990,11,4,Thursday,Weekday
205,1990,11,4,Tuesday,Weekday
206,1990,11,4,Wednesday,Weekday
207,1990,12,4,Friday,Weekday
208,1990,12,4,Friday,Weekend
209,1990,12,4,Monday,Weekend
210,1990,12,4,Monday,Weekday
211,1990,12,4,Saturday,Weekend
212,1990,12,4,Sunday,Weekend
213,1990,12,4,Thursday,Weekday
214,1990,12,4,Tuesday,Weekday
215,1990,12,4,Wednesday,Weekday
216,1991,1,1,Friday,Weekday
217,1991,1,1,Friday,Weekend
218,1991,1,1,Monday,Weekend
219,1991,1,1,Monday,Weekday
220,1991,1,1,Saturday,Weekend
221,1991,1,1,Sunday,Weekend
222,1991,1,1,Thursday,Weekday
223,1991,1,1,Tuesday,Weekday
224,1991,1,1,Wednesday,Weekday
225,1991,2,1,Friday,Weekday
226,1991,2,1,Friday,Weekend
227,1991,2,1,Monday,Weekday
228,1991,2,1,Saturday,Weekend
229,1991,2,1,Sunday,Weekend
230,1991,2,1,Thursday,Weekday
231,1991,2,1,Tuesday,Weekday
232,1991,2,1,Wednesday,Weekday
233,1991,3,1,Friday,Weekday
234,1991,3,1,Friday,Weekend
235,1991,3,1,Monday,Weekday
236,1991,3,1,Saturday,Weekend
237,1991,3,1,Sunday,Weekend
238,1991,3,1,Thursday,Weekday
239,1991,3,1,Tuesday,Weekday
240,1991,3,1,Wednesday,Weekday
241,1991,4,2,Friday,Weekday
242,1991,4,2,Friday,Weekend
243,1991,4,2,Monday,Weekday
244,1991,4,2,Saturday,Weekend
245,1991,4,2,Sunday,Weekend
246,1991,4,2,Thursday,Weekday
247,1991,4,2,Tuesday,Weekday
248,1991,4,2,Wednesday,Weekday
249,1991,5,2,Friday,Weekday
250,1991,5,2,Friday,Weekend
251,1991,5,2,Monday,Weekend
252,1991,5,2,Monday,Weekday
253,1991,5,2,Saturday,Weekend
254,1991,5,2,Sunday,Weekend
255,1991,5,2,Thursday,Weekday
256,1991,5,2,Tuesday,Weekday
257,1991,5,2,Wednesday,Weekday
258,1991,6,2,Friday,Weekday
259,1991,6,2,Friday,Weekend
260,1991,6,2,Monday,Weekday
261,1991,6,2,Saturday,Weekend
262,1991,6,2,Sunday,Weekend
263,1991,6,2,Thursday,Weekday
264,1991,6,2,Tuesday,Weekday
265,1991,6,2,Wednesday,Weekday
266,1991,7,3,Friday,Weekday
267,1991,7,3,Friday,Weekend
268,1991,7,3,Monday,Weekend
269,1991,7,3,Monday,Weekday
270,1991,7,3,Saturday,Weekend
271,1991,7,3,Sunday,Weekend
272,1991,7,3,Thursday,Weekday
273,1991,7,3,Tuesday,Weekday
274,1991,7,3,Wednesday,Weekday
275,1991,8,3,Friday,Weekday
276,1991,8,3,Friday,Weekend
277,1991,8,3,Monday,Weekend
278,1991,8,3,Monday,Weekday
279,1991,8,3,Saturday,Weekend
280,1991,8,3,Sunday,Weekend
281,1991,8,3,Thursday,Weekday
282,1991,8,3,Tuesday,Weekday
283,1991,8,3,Wednesday,Weekday
284,1991,9,3,Friday,Weekday
285,1991,9,3,Friday,Weekend
286,1991,9,3,Monday,Weekend
287,1991,9,3,Monday,Weekday
288,1991,9,3,Saturday,Weekend
289,1991,9,3,Sunday,Weekend
290,1991,9,3,Thursday,Weekday
291,1991,9,3,Tuesday,Weekday
292,1991,9,3,Wednesday,Weekday
293,1991,10,4,Friday,Weekday
294,1991,10,4,Friday,Weekend
295,1991,10,4,Monday,Weekend
296,1991,10,4,Monday,Weekday
297,1991,10,4,Saturday,Weekend
298,1991,10,4,Sunday,Weekend
299,1991,10,4,Thursday,Weekday
300,1991,10,4,Tuesday,Weekday
301,1991,10,4,Wednesday,Weekday
302,1991,11,4,Friday,Weekday
303,1991,11,4,Friday,Weekend
304,1991,11,4,Monday,Weekday
305,1991,11,4,Saturday,Weekend
306,1991,11,4,Sunday,Weekend
307,1991,11,4,Thursday,Weekday
308,1991,11,4,Tuesday,Weekday
309,1991,11,4,Wednesday,Weekday
310,1991,12,4,Friday,Weekday
311,1991,12,4,Friday,Weekend
312,1991,12,4,Monday,Weekend
313,1991,12,4,Monday,Weekday
314,1991,12,4,Saturday,Weekend
315,1991,12,4,Sunday,Weekend
316,1991,12,4,Thursday,Weekday
317,1991,12,4,Tuesday,Weekday
318,1991,12,4,Wednesday,Weekday
319,1992,1,1,Friday,Weekday
320,1992,1,1,Friday,Weekend
321,1992,1,1,Monday,Weekend
322,1992,1,1,Monday,Weekday
323,1992,1,1,Saturday,Weekend
324,1992,1,1,Sunday,Weekend
325,1992,1,1,Thursday,Weekday
326,1992,1,1,Tuesday,Weekday
327,1992,1,1,Wednesday,Weekday
328,1992,2,1,Friday,Weekday
329,1992,2,1,Friday,Weekend
330,1992,2,1,Monday,Weekend
331,1992,2,1,Monday,Weekday
332,1992,2,1,Saturday,Weekend
333,1992,2,1,Sunday,Weekend
334,1992,2,1,Thursday,Weekday
335,1992,2,1,Tuesday,Weekday
336,1992,2,1,Wednesday,Weekday
337,1992,3,1,Friday,Weekday
338,1992,3,1,Friday,Weekend
339,1992,3,1,Monday,Weekend
340,1992,3,1,Monday,Weekday
341,1992,3,1,Saturday,Weekend
342,1992,3,1,Sunday,Weekend
343,1992,3,1,Thursday,Weekday
344,1992,3,1,Tuesday,Weekday
345,1992,3,1,Wednesday,Weekday
346,1992,4,2,Friday,Weekday
347,1992,4,2,Friday,Weekend
348,1992,4,2,Monday,Weekend
349,1992,4,2,Monday,Weekday
350,1992,4,2,Saturday,Weekend
351,1992,4,2,Sunday,Weekend
352,1992,4,2,Thursday,Weekday
353,1992,4,2,Tuesday,Weekday
354,1992,4,2,Wednesday,Weekday
355,1992,5,2,Friday,Weekday
356,1992,5,2,Friday,Weekend
357,1992,5,2,Monday,Weekend
358,1992,5,2,Monday,Weekday
359,1992,5,2,Saturday,Weekend
360,1992,5,2,Sunday,Weekend
361,1992,5,2,Thursday,Weekday
362,1992,5,2,Tuesday,Weekday
363,1992,5,2,Wednesday,Weekday
364,1992,6,2,Friday,Weekday
365,1992,6,2,Friday,Weekend
366,1992,6,2,Monday,Weekend
367,1992,6,2,Monday,Weekday
368,1992,6,2,Saturday,Weekend
369,1992,6,2,Sunday,Weekend
370,1992,6,2,Thursday,Weekday
371,1992,6,2,Tuesday,Weekday
372,1992,6,2,Wednesday,Weekday
373,1992,7,3,Friday,Weekday
374,1992,7,3,Friday,Weekend
375,1992,7,3,Monday,Weekend
376,1992,7,3,Monday,Weekday
377,1992,7,3,Saturday,Weekend
378,1992,7,3,Sunday,Weekend
379,1992,7,3,Thursday,Weekday
380,1992,7,3,Tuesday,Weekday
381,1992,7,3,Wednesday,Weekday
382,1992,8,3,Friday,Weekday
383,1992,8,3,Friday,Weekend
384,1992,8,3,Monday,Weekend
385,1992,8,3,Monday,Weekday
386,1992,8,3,Saturday,Weekend
387,1992,8,3,Sunday,Weekend
388,1992,8,3,Thursday,Weekday
389,1992,8,3,Tuesday,Weekday
390,1992,8,3,Wednesday,Weekday
391,1992,9,3,Friday,Weekday
392,1992,9,3,Friday,Weekend
393,1992,9,3,Monday,Weekend
394,1992,9,3,Monday,Weekday
395,1992,9,3,Saturday,Weekend
396,1992,9,3,Sunday,Weekend
397,1992,9,3,Thursday,Weekday
398,1992,9,3,Tuesday,Weekday
399,1992,9,3,Wednesday,Weekday
400,1992,10,4,Friday,Weekday
401,1992,10,4,Friday,Weekend
402,1992,10,4,Monday,Weekend
403,1992,10,4,Monday,Weekday
404,1992,10,4,Saturday,Weekend
405,1992,10,4,Sunday,Weekend
406,1992,10,4,Thursday,Weekday
407,1992,10,4,Tuesday,Weekday
408,1992,10,4,Wednesday,Weekday
409,1992,11,4,Friday,Weekday
410,1992,11,4,Friday,Weekend
411,1992,11,4,Monday,Weekend
412,1992,11,4,Monday,Weekday
413,1992,11,4,Saturday,Weekend
414,1992,11,4,Sunday,Weekend
415,1992,11,4,Thursday,Weekday
416,1992,11,4,Tuesday,Weekday
417,1992,11,4,Wednesday,Weekday
418,1992,12,4,Friday,Weekday
419,1992,12,4,Friday,Weekend
420,1992,12,4,Monday,Weekend
421,1992,12,4,Monday,Weekday
422,1992,12,4,Saturday,Weekend
423,1992,12,4,Sunday,Weekend
424,1992,12,4,Thursday,Weekday
425,1992,12,4,Tuesday,Weekday
426,1992,12,4,Wednesday,Weekday
427,1993,1,1,Friday,Weekday
428,1993,1,1,Friday,Weekend
429,1993,1,1,Monday,Weekend
430,1993,1,1,Monday,Weekday
431,1993,1,1,Saturday,Weekend
432,1993,1,1,Sunday,Weekend
433,1993,1,1,Thursday,Weekday
434,1993,1,1,Tuesday,Weekday
435,1993,1,1,Wednesday,Weekday
436,1993,2,1,Friday,Weekday
437,1993,2,1,Friday,Weekend
438,1993,2,1,Monday,Weekend
439,1993,2,1,Monday,Weekday
440,1993,2,1,Saturday,Weekend
441,1993,2,1,Sunday,Weekend
442,1993,2,1,Thursday,Weekday
443,1993,2,1,Tuesday,Weekday
444,1993,2,1,Wednesday,Weekday
445,1993,3,1,Friday,Weekday
446,1993,3,1,Friday,Weekend
447,1993,3,1,Monday,Weekend
448,1993,3,1,Monday,Weekday
449,1993,3,1,Saturday,Weekend
450,1993,3,1,Sunday,Weekend
451,1993,3,1,Thursday,Weekday
452,1993,3,1,Tuesday,Weekday
453,1993,3,1,Wednesday,Weekday
454,1993,4,2,Friday,Weekday
455,1993,4,2,Friday,Weekend
456,1993,4,2,Monday,Weekend
457,1993,4,2,Monday,Weekday
458,1993,4,2,Saturday,Weekend
459,1993,4,2,Sunday,Weekend
460,1993,4,2,Thursday,Weekday
461,1993,4,2,Tuesday,Weekday
462,1993,4,2,Wednesday,Weekday
463,1993,5,2,Friday,Weekday
464,1993,5,2,Friday,Weekend
465,1993,5,2,Monday,Weekend
466,1993,5,2,Monday,Weekday
467,1993,5,2,Saturday,Weekend
468,1993,5,2,Sunday,Weekend
469,1993,5,2,Thursday,Weekday
470,1993,5,2,Tuesday,Weekday
471,1993,5,2,Wednesday,Weekday
472,1993,6,2,Friday,Weekday
473,1993,6,2,Friday,Weekend
474,1993,6,2,Monday,Weekend
475,1993,6,2,Monday,Weekday
476,1993,6,2,Saturday,Weekend
477,1993,6,2,Sunday,Weekend
478,1993,6,2,Thursday,Weekday
479,1993,6,2,Tuesday,Weekday
480,1993,6,2,Wednesday,Weekday
481,1993,7,3,Friday,Weekday
482,1993,7,3,Friday,Weekend
483,1993,7,3,Monday,Weekend
484,1993,7,3,Monday,Weekday
485,1993,7,3,Saturday,Weekend
486,1993,7,3,Sunday,Weekend
487,1993,7,3,Thursday,Weekday
488,1993,7,3,Tuesday,Weekday
489,1993,7,3,Wednesday,Weekday
490,1993,8,3,Friday,Weekday
491,1993,8,3,Friday,Weekend
492,1993,8,3,Monday,Weekend
493,1993,8,3,Monday,Weekday
494,1993,8,3,Saturday,Weekend
495,1993,8,3,Sunday,Weekend
496,1993,8,3,Thursday,Weekday
497,1993,8,3,Tuesday,Weekday
498,1993,8,3,Wednesday,Weekday
499,1993,9,3,Friday,Weekday
500,1993,9,3,Friday,Weekend
501,1993,9,3,Monday,Weekday
502,1993,9,3,Saturday,Weekend
503,1993,9,3,Sunday,Weekend
504,1993,9,3,Thursday,Weekday
505,1993,9,3,Tuesday,Weekday
506,1993,9,3,Wednesday,Weekday
507,1993,10,4,Friday,Weekday
508,1993,10,4,Friday,Weekend
509,1993,10,4,Monday,Weekend
510,1993,10,4,Monday,Weekday
511,1993,10,4,Saturday,Weekend
512,1993,10,4,Sunday,Weekend
513,1993,10,4,Thursday,Weekday
514,1993,10,4,Tuesday,Weekday
515,1993,10,4,Wednesday,Weekday
516,1993,11,4,Friday,Weekday
517,1993,11,4,Friday,Weekend
518,1993,11,4,Monday,Weekend
519,1993,11,4,Monday,Weekday
520,1993,11,4,Saturday,Weekend
521,1993,11,4,Sunday,Weekend
522,1993,11,4,Thursday,Weekday
523,1993,11,4,Tuesday,Weekday
524,1993,11,4,Wednesday,Weekday
525,1993,12,4,Friday,Weekday
526,1993,12,4,Friday,Weekend
527,1993,12,4,Monday,Weekend
528,1993,12,4,Monday,Weekday
529,1993,12,4,Saturday,Weekend
530,1993,12,4,Sunday,Weekend
531,1993,12,4,Thursday,Weekday
532,1993,12,4,Tuesday,Weekday
533,1993,12,4,Wednesday,Weekday
534,1994,1,1,Friday,Weekday
535,1994,1,1,Friday,Weekend
536,1994,1,1,Monday,Weekend
537,1994,1,1,Monday,Weekday
538,1994,1,1,Saturday,Weekend
539,1994,1,1,Sunday,Weekend
540,1994,1,1,Thursday,Weekday
541,1994,1,1,Tuesday,Weekday
542,1994,1,1,Wednesday,Weekday
543,1994,2,1,Friday,Weekday
544,1994,2,1,Friday,Weekend
545,1994,2,1,Monday,Weekend
546,1994,2,1,Monday,Weekday
547,1994,2,1,Saturday,Weekend
548,1994,2,1,Sunday,Weekend
549,1994,2,1,Thursday,Weekday
550,1994,2,1,Tuesday,Weekday
551,1994,2,1,Wednesday,Weekday
552,1994,3,1,Friday,Weekday
553,1994,3,1,Friday,Weekend
554,1994,3,1,Monday,Weekend
555,1994,3,1,Monday,Weekday
556,1994,3,1,Saturday,Weekend
557,1994,3,1,Sunday,Weekend
558,1994,3,1,Thursday,Weekday
559,1994,3,1,Tuesday,Weekday
560,1994,3,1,Wednesday,Weekday
561,1994,4,2,Friday,Weekday
562,1994,4,2,Friday,Weekend
563,1994,4,2,Monday,Weekend
564,1994,4,2,Monday,Weekday
565,1994,4,2,Saturday,Weekend
566,1994,4,2,Sunday,Weekend
567,1994,4,2,Thursday,Weekday
568,1994,4,2,Tuesday,Weekday
569,1994,4,2,Wednesday,Weekday
570,1994,5,2,Friday,Weekday
571,1994,5,2,Friday,Weekend
572,1994,5,2,Monday,Weekend
573,1994,5,2,Monday,Weekday
574,1994,5,2,Saturday,Weekend
575,1994,5,2,Sunday,Weekend
576,1994,5,2,Thursday,Weekday
577,1994,5,2,Tuesday,Weekday
578,1994,5,2,Wednesday,Weekday
579,1994,6,2,Friday,Weekday
580,1994,6,2,Friday,Weekend
581,1994,6,2,Monday,Weekend
582,1994,6,2,Monday,Weekday
583,1994,6,2,Saturday,Weekend
584,1994,6,2,Sunday,Weekend
585,1994,6,2,Thursday,Weekday
586,1994,6,2,Tuesday,Weekday
587,1994,6,2,Wednesday,Weekday
588,1994,7,3,Friday,Weekday
589,1994,7,3,Friday,Weekend
590,1994,7,3,Monday,Weekend
591,1994,7,3,Monday,Weekday
592,1994,7,3,Saturday,Weekend
593,1994,7,3,Sunday,Weekend
594,1994,7,3,Thursday,Weekday
595,1994,7,3,Tuesday,Weekday
596,1994,7,3,Wednesday,Weekday
597,1994,8,3,Friday,Weekday
598,1994,8,3,Friday,Weekend
599,1994,8,3,Monday,Weekend
600,1994,8,3,Monday,Weekday
601,1994,8,3,Saturday,Weekend
602,1994,8,3,Sunday,Weekend
603,1994,8,3,Thursday,Weekday
604,1994,8,3,Tuesday,Weekday
605,1994,8,3,Wednesday,Weekday
606,1994,9,3,Friday,Weekday
607,1994,9,3,Friday,Weekend
608,1994,9,3,Monday,Weekend
609,1994,9,3,Monday,Weekday
610,1994,9,3,Saturday,Weekend
611,1994,9,3,Sunday,Weekend
612,1994,9,3,Thursday,Weekday
613,1994,9,3,Tuesday,Weekday
614,1994,9,3,Wednesday,Weekday
615,1994,10,4,Friday,Weekday
616,1994,10,4,Friday,Weekend
617,1994,10,4,Monday,Weekend
618,1994,10,4,Monday,Weekday
619,1994,10,4,Saturday,Weekend
620,1994,10,4,Sunday,Weekend
621,1994,10,4,Thursday,Weekday
622,1994,10,4,Tuesday,Weekday
623,1994,10,4,Wednesday,Weekday
624,1994,11,4,Friday,Weekday
625,1994,11,4,Friday,Weekend
626,1994,11,4,Monday,Weekend
627,1994,11,4,Monday,Weekday
628,1994,11,4,Saturday,Weekend
629,1994,11,4,Sunday,Weekend
630,1994,11,4,Thursday,Weekday
631,1994,11,4,Tuesday,Weekday
632,1994,11,4,Wednesday,Weekday
633,1994,12,4,Friday,Weekday
634,1994,12,4,Friday,Weekend
635,1994,12,4,Monday,Weekend
636,1994,12,4,Monday,Weekday
637,1994,12,4,Saturday,Weekend
638,1994,12,4,Sunday,Weekend
639,1994,12,4,Thursday,Weekday
640,1994,12,4,Tuesday,Weekday
641,1994,12,4,Wednesday,Weekday
642,1995,1,1,Friday,Weekday
643,1995,1,1,Friday,Weekend
644,1995,1,1,Monday,Weekend
645,1995,1,1,Monday,Weekday
646,1995,1,1,Saturday,Weekend
647,1995,1,1,Sunday,Weekend
648,1995,1,1,Thursday,Weekday
649,1995,1,1,Tuesday,Weekday
650,1995,1,1,Wednesday,Weekday
651,1995,2,1,Friday,Weekday
652,1995,2,1,Friday,Weekend
653,1995,2,1,Monday,Weekend
654,1995,2,1,Monday,Weekday
655,1995,2,1,Saturday,Weekend
656,1995,2,1,Sunday,Weekend
657,1995,2,1,Thursday,Weekday
658,1995,2,1,Tuesday,Weekday
659,1995,2,1,Wednesday,Weekday
660,1995,3,1,Friday,Weekday
661,1995,3,1,Friday,Weekend
662,1995,3,1,Monday,Weekday
663,1995,3,1,Saturday,Weekend
664,1995,3,1,Sunday,Weekend
665,1995,3,1,Thursday,Weekday
666,1995,3,1,Tuesday,Weekday
667,1995,3,1,Wednesday,Weekday
668,1995,4,2,Friday,Weekday
669,1995,4,2,Friday,Weekend
670,1995,4,2,Monday,Weekday
671,1995,4,2,Saturday,Weekend
672,1995,4,2,Sunday,Weekend
673,1995,4,2,Thursday,Weekday
674,1995,4,2,Tuesday,Weekday
675,1995,4,2,Wednesday,Weekday
676,1995,5,2,Friday,Weekday
677,1995,5,2,Friday,Weekend
678,1995,5,2,Monday,Weekend
679,1995,5,2,Monday,Weekday
680,1995,5,2,Saturday,Weekend
681,1995,5,2,Sunday,Weekend
682,1995,5,2,Thursday,Weekday
683,1995,5,2,Tuesday,Weekday
684,1995,5,2,Wednesday,Weekday
685,1995,6,2,Friday,Weekday
686,1995,6,2,Friday,Weekend
687,1995,6,2,Monday,Weekend
688,1995,6,2,Monday,Weekday
689,1995,6,2,Saturday,Weekend
690,1995,6,2,Sunday,Weekend
691,1995,6,2,Thursday,Weekday
692,1995,6,2,Tuesday,Weekday
693,1995,6,2,Wednesday,Weekday
694,1995,7,3,Friday,Weekday
695,1995,7,3,Friday,Weekend
696,1995,7,3,Monday,Weekend
697,1995,7,3,Monday,Weekday
698,1995,7,3,Saturday,Weekend
699,1995,7,3,Sunday,Weekend
700,1995,7,3,Thursday,Weekday
701,1995,7,3,Tuesday,Weekday
702,1995,7,3,Wednesday,Weekday
703,1995,8,3,Friday,Weekday
704,1995,8,3,Friday,Weekend
705,1995,8,3,Monday,Weekend
706,1995,8,3,Monday,Weekday
707,1995,8,3,Saturday,Weekend
708,1995,8,3,Sunday,Weekend
709,1995,8,3,Thursday,Weekday
710,1995,8,3,Tuesday,Weekday
711,1995,8,3,Wednesday,Weekday
712,1995,9,3,Friday,Weekday
713,1995,9,3,Friday,Weekend
714,1995,9,3,Monday,Weekend
715,1995,9,3,Monday,Weekday
716,1995,9,3,Saturday,Weekend
717,1995,9,3,Sunday,Weekend
718,1995,9,3,Thursday,Weekday
719,1995,9,3,Tuesday,Weekday
720,1995,9,3,Wednesday,Weekday
721,1995,10,4,Friday,Weekday
722,1995,10,4,Friday,Weekend
723,1995,10,4,Monday,Weekend
724,1995,10,4,Monday,Weekday
725,1995,10,4,Saturday,Weekend
726,1995,10,4,Sunday,Weekend
727,1995,10,4,Thursday,Weekday
728,1995,10,4,Tuesday,Weekday
729,1995,10,4,Wednesday,Weekday
730,1995,11,4,Friday,Weekday
731,1995,11,4,Friday,Weekend
732,1995,11,4,Monday,Weekend
733,1995,11,4,Monday,Weekday
734,1995,11,4,Saturday,Weekend
735,1995,11,4,Sunday,Weekend
736,1995,11,4,Thursday,Weekday
737,1995,11,4,Tuesday,Weekday
738,1995,11,4,Wednesday,Weekday
739,1995,12,4,Friday,Weekday
740,1995,12,4,Friday,Weekend
741,1995,12,4,Monday,Weekend
742,1995,12,4,Monday,Weekday
743,1995,12,4,Saturday,Weekend
744,1995,12,4,Sunday,Weekend
