fact_crash_id,crash_id,date_id,holiday_id,location_id,road_id,vehicle_id,crash_type_id,number_fatalities,crash_count
19994089,19994089,841,2,803,14,11,2,3,1
19991145,19991145,841,2,797,30,12,2,1,1
19994053,19994053,841,2,803,30,11,1,1,1
19992162,19992162,841,2,66,30,1,2,2,1
19993085,19993085,841,2,778,30,11,1,1,1
19991174,19991174,841,2,797,17,11,2,1,1
19993190,19993190,841,2,778,16,11,1,1,1
19995099,19995099,841,2,7,16,11,2,1,1
19991419,19991419,841,1,797,30,11,1,1,1
19995181,19995181,841,2,7,21,11,2,1,1
19993017,19993017,841,2,778,30,11,1,1,1
19995169,19995169,841,2,7,14,12,2,1,1
19996030,19996030,841,2,668,16,11,2,1,1
19995007,19995007,841,2,7,6,11,2,2,1
19991306,19991306,841,2,797,30,11,1,1,1
19995111,19995111,841,2,7,16,11,2,1,1
19992184,19992184,841,2,66,16,1,1,1,1
19991206,19991206,841,2,797,16,11,2,1,1
19993163,19993163,841,2,778,30,11,2,1,1
19994122,19994122,841,2,803,16,11,1,1,1
19996004,19996004,841,2,668,30,11,1,1,1
19991092,19991092,842,2,797,16,11,2,1,1
19991016,19991016,842,2,797,6,11,2,2,1
19993235,19993235,842,2,778,30,11,2,1,1
19994027,19994027,842,2,803,14,11,2,1,1
19993198,19993198,842,2,778,30,11,2,1,1
19993265,19993265,842,2,778,16,13,2,1,1
19994033,19994033,842,2,803,14,11,2,1,1
19994067,19994067,842,2,803,30,11,1,1,1
19991014,19991014,842,2,797,30,11,2,2,1
19996023,19996023,842,2,668,30,11,2,1,1
19995072,19995072,842,2,7,6,11,2,1,1
19991489,19991489,842,2,797,30,11,2,1,1
19994063,19994063,842,2,803,14,11,2,1,1
19991374,19991374,842,2,797,16,11,2,1,1
19991470,19991470,842,2,797,16,11,2,1,1
19993200,19993200,842,2,778,30,11,2,1,1
19991325,19991325,842,2,797,17,12,2,1,1
19991274,19991274,842,2,797,21,11,2,1,1
19992095,19992095,842,2,66,30,1,1,1,1
19995050,19995050,843,2,7,14,11,1,1,1
19991442,19991442,843,2,797,17,12,2,1,1
19992316,19992316,843,2,66,16,1,1,1,1
19993023,19993023,843,2,778,14,11,2,2,1
19992267,19992267,843,2,66,17,1,2,1,1
19993021,19993021,843,2,778,30,11,1,1,1
19994101,19994101,843,2,803,14,11,1,1,1
19993079,19993079,843,1,778,30,11,1,1,1
19991200,19991200,843,2,797,30,11,1,1,1
19993044,19993044,843,1,778,30,11,1,1,1
19994031,19994031,843,2,803,14,11,2,2,1
19993188,19993188,843,1,778,30,11,2,1,1
19992071,19992071,843,2,66,17,1,2,1,1
19993104,19993104,843,2,778,16,11,1,1,1
19993035,19993035,843,2,778,30,11,2,1,1
19995069,19995069,843,2,7,17,11,2,1,1
19991282,19991282,843,2,797,17,11,1,1,1
19992026,19992026,843,2,66,21,1,2,1,1
19992128,19992128,843,2,66,30,1,1,1,1
19991106,19991106,843,1,797,17,11,1,2,1
19991151,19991151,843,2,797,21,11,2,1,1
19991310,19991310,843,1,797,16,11,2,1,1
19991363,19991363,843,2,797,21,11,1,1,1
19991005,19991005,843,2,797,16,11,1,1,1
19994041,19994041,843,2,803,14,11,1,2,1
19991046,19991046,844,1,797,16,11,1,1,1
19992021,19992021,844,2,66,30,1,2,2,1
19991349,19991349,844,2,797,30,11,1,1,1
19991296,19991296,844,2,797,17,11,1,1,1
19991468,19991468,844,2,797,16,11,2,1,1
19991045,19991045,844,2,797,14,12,2,1,1
19992199,19992199,844,2,66,17,1,1,1,1
19993192,19993192,844,2,778,16,13,2,1,1
19994062,19994062,844,2,803,14,11,1,3,1
19991213,19991213,844,2,797,30,12,2,3,1
19991351,19991351,844,2,797,14,11,1,1,1
19992088,19992088,844,1,66,16,1,1,1,1
19995038,19995038,844,2,7,21,11,2,1,1
19992321,19992321,844,1,66,21,1,1,1,1
19993057,19993057,844,1,778,30,13,2,1,1
19991075,19991075,844,2,797,30,12,2,1,1
19995145,19995145,844,2,7,14,11,1,1,1
19992069,19992069,844,2,66,17,1,1,1,1
19994039,19994039,844,2,803,16,11,1,1,1
19996014,19996014,844,2,668,30,11,1,1,1
19992056,19992056,844,2,66,30,1,1,1,1
19991437,19991437,844,2,797,17,11,2,1,1
19993205,19993205,844,2,778,21,11,1,1,1
19992077,19992077,844,2,66,16,1,2,2,1
19991346,19991346,844,2,797,16,11,1,1,1
19991418,19991418,845,2,797,30,12,2,2,1
19991164,19991164,845,2,797,17,11,2,1,1
19992272,19992272,845,2,66,30,1,1,1,1
19991288,19991288,845,2,797,30,12,2,1,1
19991234,19991234,845,2,797,30,11,1,1,1
19991054,19991054,845,2,797,21,11,2,1,1
19995180,19995180,845,2,7,16,11,1,1,1
19991065,19991065,845,2,797,16,11,2,1,1
19992076,19992076,845,2,66,30,1,2,1,1
19996010,19996010,845,2,668,30,11,1,1,1
19994008,19994008,845,2,803,30,11,2,1,1
19992319,19992319,845,2,66,16,1,1,1,1
19992209,19992209,845,2,66,17,1,2,1,1
19992078,19992078,845,2,66,21,1,2,1,1
19991218,19991218,845,2,797,30,11,1,1,1
19993088,19993088,845,2,778,30,11,1,1,1
19991372,19991372,845,2,797,16,11,2,1,1
19991454,19991454,845,2,797,16,11,1,1,1
19992169,19992169,845,2,66,30,1,1,1,1
19992105,19992105,845,2,66,16,1,2,1,1
19991231,19991231,845,2,797,30,11,2,1,1
19993114,19993114,845,2,778,16,11,1,2,1
19991441,19991441,845,2,797,16,11,2,2,1
19991107,19991107,845,2,797,14,12,2,1,1
19997020,19997020,846,2,229,16,11,1,1,1
19992175,19992175,846,2,66,16,1,1,1,1
19994054,19994054,846,2,803,16,11,1,1,1
19996041,19996041,846,2,668,30,11,1,1,1
19991109,19991109,846,2,797,16,11,1,1,1
19995123,19995123,846,2,7,16,11,2,1,1
19993123,19993123,846,2,778,30,11,2,1,1
19992311,19992311,846,2,66,30,1,2,1,1
19992234,19992234,846,2,66,16,1,1,1,1
19992179,19992179,846,2,66,30,1,2,1,1
19995117,19995117,846,2,7,21,11,1,1,1
19992345,19992345,846,2,66,16,1,2,1,1
19991120,19991120,847,2,797,16,11,2,1,1
19992185,19992185,847,2,66,16,2,1,1,1
19993105,19993105,847,2,778,16,11,2,1,1
19995028,19995028,847,2,7,6,12,2,1,1
19992153,19992153,847,2,66,16,1,2,1,1
19997006,19997006,847,2,229,17,11,1,1,1
19981392,19981392,834,2,797,14,12,2,1,1
19981209,19981209,834,2,797,16,11,1,1,1
19982036,19982036,834,1,66,21,1,1,1,1
19984079,19984079,834,2,803,16,11,1,1,1
19983081,19983081,834,2,778,21,11,1,1,1
19982142,19982142,834,2,66,30,2,1,1,1
19983075,19983075,834,2,778,16,11,2,1,1
19984072,19984072,834,2,803,16,11,2,1,1
19981173,19981173,834,2,797,17,11,1,1,1
19984011,19984011,834,2,803,14,11,1,1,1
19982053,19982053,834,1,66,17,1,1,1,1
19984133,19984133,834,2,803,16,11,1,1,1
19981111,19981111,834,2,797,30,11,2,2,1
19981396,19981396,834,2,797,30,11,1,1,1
19986004,19986004,834,2,668,30,11,2,1,1
19981062,19981062,834,2,797,30,11,1,1,1
19981226,19981226,834,2,797,17,11,1,1,1
19981291,19981291,834,2,797,30,11,2,1,1
19981169,19981169,834,2,797,16,11,1,1,1
19981285,19981285,834,1,797,17,11,1,1,1
