date_id,year,month,quarter,day_of_week_name,day_type,christmas_period,easter_period
1783,2004,2,1,Friday,Weekend,False,False
1784,2004,2,1,Monday,Weekday,False,False
1785,2004,2,1,Saturday,Weekend,False,False
1786,2004,2,1,Sunday,Weekend,False,False
1787,2004,2,1,Thursday,Weekday,False,False
1788,2004,2,1,Tuesday,Weekday,False,False
1789,2004,2,1,Wednesday,Weekday,False,False
1790,2004,3,1,Friday,Weekday,False,False
1791,2004,3,1,Friday,Weekend,False,False
1792,2004,3,1,Monday,Weekend,False,False
1793,2004,3,1,Monday,Weekday,False,False
1794,2004,3,1,Saturday,Weekend,False,False
1795,2004,3,1,Sunday,Weekend,False,False
1796,2004,3,1,Thursday,Weekday,False,False
1797,2004,3,1,Tuesday,Weekday,False,False
1798,2004,3,1,Wednesday,Weekday,False,False
1799,2004,4,2,Friday,Weekday,False,False
1800,2004,4,2,Friday,Weekend,False,False
1801,2004,4,2,Monday,Weekday,False,False
1802,2004,4,2,Saturday,Weekend,False,False
1803,2004,4,2,Sunday,Weekend,False,False
1804,2004,4,2,Thursday,Weekday,False,False
1805,2004,4,2,Tuesday,Weekday,False,False
1806,2004,4,2,Wednesday,Weekday,False,False
1807,2004,5,2,Friday,Weekday,False,False
1808,2004,5,2,Friday,Weekend,False,False
1809,2004,5,2,Monday,Weekend,False,False
1810,2004,5,2,Monday,Weekday,False,False
1811,2004,5,2,Saturday,Weekend,False,False
1812,2004,5,2,Sunday,Weekend,False,False
1813,2004,5,2,Thursday,Weekday,False,False
1814,2004,5,2,Tuesday,Weekday,False,False
1815,2004,5,2,Wednesday,Weekday,False,False
1816,2004,6,2,Friday,Weekday,False,False
1817,2004,6,2,Friday,Weekend,False,False
1818,2004,6,2,Monday,Weekday,False,False
1819,2004,6,2,Saturday,Weekend,False,False
1820,2004,6,2,Sunday,Weekend,False,False
1821,2004,6,2,Thursday,Weekday,False,False
1822,2004,6,2,Tuesday,Weekday,False,False
1823,2004,6,2,Wednesday,Weekday,False,False
1824,2004,7,3,Friday,Weekday,False,False
1825,2004,7,3,Friday,Weekend,False,False
1826,2004,7,3,Monday,Weekend,False,False
1827,2004,7,3,Monday,Weekday,False,False
1828,2004,7,3,Saturday,Weekend,False,False
1829,2004,7,3,Sunday,Weekend,False,False
1830,2004,7,3,Thursday,Weekday,False,False
1831,2004,7,3,Tuesday,Weekday,False,False
1832,2004,7,3,Wednesday,Weekday,False,False
1833,2004,8,3,Friday,Weekday,False,False
1834,2004,8,3,Friday,Weekend,False,False
1835,2004,8,3,Monday,Weekend,False,False
1836,2004,8,3,Monday,Weekday,False,False
1837,2004,8,3,Saturday,Weekend,False,False
1838,2004,8,3,Sunday,Weekend,False,False
1839,2004,8,3,Thursday,Weekday,False,False
1840,2004,8,3,Tuesday,Weekday,False,False
1841,2004,8,3,Wednesday,Weekday,False,False
1842,2004,9,3,Friday,Weekday,False,False
1843,2004,9,3,Friday,Weekend,False,False
1844,2004,9,3,Monday,Weekend,False,False
1845,2004,9,3,Monday,Weekday,False,False
1846,2004,9,3,Saturday,Weekend,False,False
1847,2004,9,3,Sunday,Weekend,False,False
1848,2004,9,3,Thursday,Weekday,False,False
1849,2004,9,3,Tuesday,Weekday,False,False
1850,2004,9,3,Wednesday,Weekday,False,False
1851,2004,10,4,Friday,Weekday,False,False
1852,2004,10,4,Friday,Weekend,False,False
1853,2004,10,4,Monday,Weekday,False,False
1854,2004,10,4,Saturday,Weekend,False,False
1855,2004,10,4,Sunday,Weekend,False,False
1856,2004,10,4,Thursday,Weekday,False,False
1857,2004,10,4,Tuesday,Weekday,False,False
1858,2004,10,4,Wednesday,Weekday,False,False
1859,2004,11,4,Friday,Weekday,False,False
1860,2004,11,4,Friday,Weekend,False,False
1861,2004,11,4,Monday,Weekend,False,False
1862,2004,11,4,Monday,Weekday,False,False
1863,2004,11,4,Saturday,Weekend,False,False
1864,2004,11,4,Sunday,Weekend,False,False
1865,2004,11,4,Thursday,Weekday,False,False
1866,2004,11,4,Tuesday,Weekday,False,False
1867,2004,11,4,Wednesday,Weekday,False,False
1868,2004,12,4,Friday,Weekday,True,False
1869,2004,12,4,Friday,Weekday,False,False
1870,2004,12,4,Friday,Weekend,False,False
1871,2004,12,4,Friday,Weekend,True,False
1872,2004,12,4,Monday,Weekend,False,False
1873,2004,12,4,Monday,Weekday,False,False
1874,2004,12,4,Saturday,Weekend,False,False
1875,2004,12,4,Saturday,Weekend,True,False
1876,2004,12,4,Sunday,Weekend,False,False
1877,2004,12,4,Sunday,Weekend,True,False
1878,2004,12,4,Thursday,Weekday,True,False
1879,2004,12,4,Thursday,Weekday,False,False
1880,2004,12,4,Tuesday,Weekday,False,False
1881,2004,12,4,Tuesday,Weekday,True,False
1882,2004,12,4,Wednesday,Weekday,False,False
1883,2004,12,4,Wednesday,Weekday,True,False
1884,2005,1,1,Friday,Weekday,False,False
1885,2005,1,1,Friday,Weekend,False,False
1886,2005,1,1,Monday,Weekend,False,False
1887,2005,1,1,Monday,Weekday,False,False
1888,2005,1,1,Monday,Weekday,True,False
1889,2005,1,1,Saturday,Weekend,True,False
1890,2005,1,1,Saturday,Weekend,False,False
1891,2005,1,1,Sunday,Weekend,False,False
1892,2005,1,1,Sunday,Weekend,True,False
1893,2005,1,1,Thursday,Weekday,False,False
1894,2005,1,1,Tuesday,Weekday,False,False
1895,2005,1,1,Wednesday,Weekday,False,False
1896,2005,2,1,Friday,Weekday,False,False
1897,2005,2,1,Friday,Weekend,False,False
1898,2005,2,1,Monday,Weekend,False,False
1899,2005,2,1,Monday,Weekday,False,False
1900,2005,2,1,Saturday,Weekend,False,False
1901,2005,2,1,Sunday,Weekend,False,False
1902,2005,2,1,Thursday,Weekday,False,False
1903,2005,2,1,Tuesday,Weekday,False,False
1904,2005,2,1,Wednesday,Weekday,False,False
1905,2005,3,1,Friday,Weekday,False,False
1906,2005,3,1,Friday,Weekend,False,False
1907,2005,3,1,Monday,Weekend,False,False
1908,2005,3,1,Monday,Weekday,False,False
1909,2005,3,1,Saturday,Weekend,False,False
1910,2005,3,1,Sunday,Weekend,False,False
1911,2005,3,1,Thursday,Weekday,False,False
1912,2005,3,1,Tuesday,Weekday,False,False
1913,2005,3,1,Wednesday,Weekday,False,False
1914,2005,4,2,Friday,Weekday,False,False
1915,2005,4,2,Friday,Weekend,False,False
1916,2005,4,2,Monday,Weekend,False,False
1917,2005,4,2,Monday,Weekday,False,False
1918,2005,4,2,Saturday,Weekend,False,False
1919,2005,4,2,Sunday,Weekend,False,False
1920,2005,4,2,Thursday,Weekday,False,False
1921,2005,4,2,Tuesday,Weekday,False,False
1922,2005,4,2,Wednesday,Weekday,False,False
1923,2005,5,2,Friday,Weekday,False,False
1924,2005,5,2,Friday,Weekend,False,False
1925,2005,5,2,Monday,Weekend,False,False
1926,2005,5,2,Monday,Weekday,False,False
1927,2005,5,2,Saturday,Weekend,False,False
1928,2005,5,2,Sunday,Weekend,False,False
1929,2005,5,2,Thursday,Weekday,False,False
1930,2005,5,2,Tuesday,Weekday,False,False
1931,2005,5,2,Wednesday,Weekday,False,False
1932,2005,6,2,Friday,Weekday,False,False
1933,2005,6,2,Friday,Weekend,False,False
1934,2005,6,2,Monday,Weekday,False,False
1935,2005,6,2,Saturday,Weekend,False,False
1936,2005,6,2,Sunday,Weekend,False,False
1937,2005,6,2,Thursday,Weekday,False,False
1938,2005,6,2,Tuesday,Weekday,False,False
1939,2005,6,2,Wednesday,Weekday,False,False
1940,2005,7,3,Friday,Weekday,False,False
1941,2005,7,3,Friday,Weekend,False,False
1942,2005,7,3,Monday,Weekday,False,False
1943,2005,7,3,Saturday,Weekend,False,False
1944,2005,7,3,Sunday,Weekend,False,False
1945,2005,7,3,Thursday,Weekday,False,False
1946,2005,7,3,Tuesday,Weekday,False,False
1947,2005,7,3,Wednesday,Weekday,False,False
1948,2005,8,3,Friday,Weekday,False,False
1949,2005,8,3,Friday,Weekend,False,False
1950,2005,8,3,Monday,Weekend,False,False
1951,2005,8,3,Monday,Weekday,False,False
1952,2005,8,3,Saturday,Weekend,False,False
1953,2005,8,3,Sunday,Weekend,False,False
1954,2005,8,3,Thursday,Weekday,False,False
1955,2005,8,3,Tuesday,Weekday,False,False
1956,2005,8,3,Wednesday,Weekday,False,False
1957,2005,9,3,Friday,Weekday,False,False
1958,2005,9,3,Friday,Weekend,False,False
1959,2005,9,3,Monday,Weekend,False,False
1960,2005,9,3,Monday,Weekday,False,False
1961,2005,9,3,Saturday,Weekend,False,False
1962,2005,9,3,Sunday,Weekend,False,False
1963,2005,9,3,Thursday,Weekday,False,False
1964,2005,9,3,Tuesday,Weekday,False,False
1965,2005,9,3,Wednesday,Weekday,False,False
1966,2005,10,4,Friday,Weekday,False,False
1967,2005,10,4,Friday,Weekend,False,False
1968,2005,10,4,Monday,Weekend,False,False
1969,2005,10,4,Monday,Weekday,False,False
1970,2005,10,4,Saturday,Weekend,False,False
1971,2005,10,4,Sunday,Weekend,False,False
1972,2005,10,4,Thursday,Weekday,False,False
1973,2005,10,4,Tuesday,Weekday,False,False
1974,2005,10,4,Wednesday,Weekday,False,False
1975,2005,11,4,Friday,Weekday,False,False
1976,2005,11,4,Friday,Weekend,False,False
1977,2005,11,4,Monday,Weekend,False,False
1978,2005,11,4,Monday,Weekday,False,False
1979,2005,11,4,Saturday,Weekend,False,False
1980,2005,11,4,Sunday,Weekend,False,False
1981,2005,11,4,Thursday,Weekday,False,False
1982,2005,11,4,Tuesday,Weekday,False,False
1983,2005,11,4,Wednesday,Weekday,False,False
1984,2005,12,4,Friday,Weekday,True,False
1985,2005,12,4,Friday,Weekday,False,False
1986,2005,12,4,Friday,Weekend,True,False
1987,2005,12,4,Friday,Weekend,False,False
1988,2005,12,4,Monday,Weekend,False,False
1989,2005,12,4,Monday,Weekday,False,False
1990,2005,12,4,Monday,Weekday,True,False
1991,2005,12,4,Saturday,Weekend,True,False
1992,2005,12,4,Saturday,Weekend,False,False
1993,2005,12,4,Sunday,Weekend,False,False
1994,2005,12,4,Sunday,Weekend,True,False
1995,2005,12,4,Thursday,Weekday,False,False
1996,2005,12,4,Thursday,Weekday,True,False
1997,2005,12,4,Tuesday,Weekday,False,False
1998,2005,12,4,Tuesday,Weekday,True,False
1999,2005,12,4,Wednesday,Weekday,False,False
2000,2005,12,4,Wednesday,Weekday,True,False
2001,2006,1,1,Friday,Weekday,False,False
2002,2006,1,1,Friday,Weekend,False,False
2003,2006,1,1,Monday,Weekend,False,False
2004,2006,1,1,Monday,Weekday,False,False
2005,2006,1,1,Monday,Weekday,True,False
2006,2006,1,1,Saturday,Weekend,False,False
2007,2006,1,1,Sunday,Weekend,False,False
2008,2006,1,1,Sunday,Weekend,True,False
2009,2006,1,1,Thursday,Weekday,False,False
2010,2006,1,1,Tuesday,Weekday,True,False
2011,2006,1,1,Tuesday,Weekday,False,False
2012,2006,1,1,Wednesday,Weekday,False,False
2013,2006,2,1,Friday,Weekday,False,False
2014,2006,2,1,Friday,Weekend,False,False
2015,2006,2,1,Monday,Weekday,False,False
2016,2006,2,1,Saturday,Weekend,False,False
2017,2006,2,1,Sunday,Weekend,False,False
2018,2006,2,1,Thursday,Weekday,False,False
2019,2006,2,1,Tuesday,Weekday,False,False
2020,2006,2,1,Wednesday,Weekday,False,False
2021,2006,3,1,Friday,Weekday,False,False
2022,2006,3,1,Friday,Weekend,False,False
2023,2006,3,1,Monday,Weekend,False,False
2024,2006,3,1,Monday,Weekday,False,False
2025,2006,3,1,Saturday,Weekend,False,False
2026,2006,3,1,Sunday,Weekend,False,False
2027,2006,3,1,Thursday,Weekday,False,False
2028,2006,3,1,Tuesday,Weekday,False,False
2029,2006,3,1,Wednesday,Weekday,False,False
2030,2006,4,2,Friday,Weekday,False,False
2031,2006,4,2,Friday,Weekday,False,True
2032,2006,4,2,Friday,Weekend,False,True
2033,2006,4,2,Friday,Weekend,False,False
2034,2006,4,2,Monday,Weekend,False,True
2035,2006,4,2,Monday,Weekday,False,False
2036,2006,4,2,Monday,Weekday,False,True
2037,2006,4,2,Saturday,Weekend,False,False
2038,2006,4,2,Saturday,Weekend,False,True
2039,2006,4,2,Sunday,Weekend,False,False
2040,2006,4,2,Sunday,Weekend,False,True
2041,2006,4,2,Thursday,Weekday,False,False
2042,2006,4,2,Thursday,Weekday,False,True
2043,2006,4,2,Tuesday,Weekday,False,False
2044,2006,4,2,Wednesday,Weekday,False,False
2045,2006,5,2,Friday,Weekday,False,False
2046,2006,5,2,Friday,Weekend,False,False
2047,2006,5,2,Monday,Weekend,False,False
2048,2006,5,2,Monday,Weekday,False,False
2049,2006,5,2,Saturday,Weekend,False,False
2050,2006,5,2,Sunday,Weekend,False,False
2051,2006,5,2,Thursday,Weekday,False,False
2052,2006,5,2,Tuesday,Weekday,False,False
2053,2006,5,2,Wednesday,Weekday,False,False
2054,2006,6,2,Friday,Weekday,False,False
2055,2006,6,2,Friday,Weekend,False,False
2056,2006,6,2,Monday,Weekend,False,False
2057,2006,6,2,Monday,Weekday,False,False
2058,2006,6,2,Saturday,Weekend,False,False
2059,2006,6,2,Sunday,Weekend,False,False
2060,2006,6,2,Thursday,Weekday,False,False
2061,2006,6,2,Tuesday,Weekday,False,False
2062,2006,6,2,Wednesday,Weekday,False,False
2063,2006,7,3,Friday,Weekday,False,False
2064,2006,7,3,Friday,Weekend,False,False
2065,2006,7,3,Monday,Weekend,False,False
2066,2006,7,3,Monday,Weekday,False,False
2067,2006,7,3,Saturday,Weekend,False,False
2068,2006,7,3,Sunday,Weekend,False,False
2069,2006,7,3,Thursday,Weekday,False,False
2070,2006,7,3,Tuesday,Weekday,False,False
2071,2006,7,3,Wednesday,Weekday,False,False
2072,2006,8,3,Friday,Weekday,False,False
2073,2006,8,3,Friday,Weekend,False,False
2074,2006,8,3,Monday,Weekend,False,False
2075,2006,8,3,Monday,Weekday,False,False
2076,2006,8,3,Saturday,Weekend,False,False
2077,2006,8,3,Sunday,Weekend,False,False
2078,2006,8,3,Thursday,Weekday,False,False
2079,2006,8,3,Tuesday,Weekday,False,False
2080,2006,8,3,Wednesday,Weekday,False,False
2081,2006,9,3,Friday,Weekday,False,False
2082,2006,9,3,Friday,Weekend,False,False
2083,2006,9,3,Monday,Weekend,False,False
2084,2006,9,3,Monday,Weekday,False,False
2085,2006,9,3,Saturday,Weekend,False,False
2086,2006,9,3,Sunday,Weekend,False,False
2087,2006,9,3,Thursday,Weekday,False,False
2088,2006,9,3,Tuesday,Weekday,False,False
2089,2006,9,3,Wednesday,Weekday,False,False
2090,2006,10,4,Friday,Weekday,False,False
2091,2006,10,4,Friday,Weekend,False,False
2092,2006,10,4,Monday,Weekend,False,False
2093,2006,10,4,Monday,Weekday,False,False
2094,2006,10,4,Saturday,Weekend,False,False
2095,2006,10,4,Sunday,Weekend,False,False
2096,2006,10,4,Thursday,Weekday,False,False
2097,2006,10,4,Tuesday,Weekday,False,False
2098,2006,10,4,Wednesday,Weekday,False,False
2099,2006,11,4,Friday,Weekday,False,False
2100,2006,11,4,Friday,Weekend,False,False
2101,2006,11,4,Monday,Weekend,False,False
2102,2006,11,4,Monday,Weekday,False,False
2103,2006,11,4,Saturday,Weekend,False,False
2104,2006,11,4,Sunday,Weekend,False,False
2105,2006,11,4,Thursday,Weekday,False,False
2106,2006,11,4,Tuesday,Weekday,False,False
2107,2006,11,4,Wednesday,Weekday,False,False
2108,2006,12,4,Friday,Weekday,False,False
2109,2006,12,4,Friday,Weekday,True,False
2110,2006,12,4,Friday,Weekend,False,False
2111,2006,12,4,Monday,Weekend,True,False
2112,2006,12,4,Monday,Weekend,False,False
2113,2006,12,4,Monday,Weekday,True,False
2114,2006,12,4,Monday,Weekday,False,False
2115,2006,12,4,Saturday,Weekend,True,False
2116,2006,12,4,Saturday,Weekend,False,False
2117,2006,12,4,Sunday,Weekend,True,False
2118,2006,12,4,Sunday,Weekend,False,False
2119,2006,12,4,Thursday,Weekday,False,False
2120,2006,12,4,Thursday,Weekday,True,False
2121,2006,12,4,Tuesday,Weekday,True,False
2122,2006,12,4,Tuesday,Weekday,False,False
2123,2006,12,4,Wednesday,Weekday,False,False
2124,2006,12,4,Wednesday,Weekday,True,False
2125,2007,1,1,Friday,Weekday,False,False
2126,2007,1,1,Friday,Weekend,False,False
2127,2007,1,1,Monday,Weekend,False,False
2128,2007,1,1,Monday,Weekday,False,False
2129,2007,1,1,Monday,Weekday,True,False
2130,2007,1,1,Saturday,Weekend,False,False
2131,2007,1,1,Sunday,Weekend,False,False
2132,2007,1,1,Thursday,Weekday,False,False
2133,2007,1,1,Tuesday,Weekday,False,False
2134,2007,1,1,Tuesday,Weekday,True,False
2135,2007,1,1,Wednesday,Weekday,False,False
2136,2007,1,1,Wednesday,Weekday,True,False
2137,2007,2,1,Friday,Weekday,False,False
2138,2007,2,1,Friday,Weekend,False,False
2139,2007,2,1,Monday,Weekend,False,False
2140,2007,2,1,Monday,Weekday,False,False
2141,2007,2,1,Saturday,Weekend,False,False
2142,2007,2,1,Sunday,Weekend,False,False
2143,2007,2,1,Thursday,Weekday,False,False
2144,2007,2,1,Tuesday,Weekday,False,False
2145,2007,2,1,Wednesday,Weekday,False,False
2146,2007,3,1,Friday,Weekday,False,False
2147,2007,3,1,Friday,Weekend,False,False
2148,2007,3,1,Monday,Weekend,False,False
2149,2007,3,1,Monday,Weekday,False,False
2150,2007,3,1,Saturday,Weekend,False,False
2151,2007,3,1,Sunday,Weekend,False,False
2152,2007,3,1,Thursday,Weekday,False,False
2153,2007,3,1,Tuesday,Weekday,False,False
2154,2007,3,1,Wednesday,Weekday,False,False
2155,2007,4,2,Friday,Weekday,False,True
2156,2007,4,2,Friday,Weekday,False,False
2157,2007,4,2,Friday,Weekend,False,False
2158,2007,4,2,Monday,Weekend,False,False
2159,2007,4,2,Monday,Weekday,False,False
2160,2007,4,2,Monday,Weekday,False,True
2161,2007,4,2,Saturday,Weekend,False,False
2162,2007,4,2,Saturday,Weekend,False,True
2163,2007,4,2,Sunday,Weekend,False,True
2164,2007,4,2,Sunday,Weekend,False,False
2165,2007,4,2,Thursday,Weekday,False,False
2166,2007,4,2,Thursday,Weekday,False,True
2167,2007,4,2,Tuesday,Weekday,False,False
2168,2007,4,2,Wednesday,Weekday,False,False
2169,2007,5,2,Friday,Weekday,False,False
2170,2007,5,2,Friday,Weekend,False,False
2171,2007,5,2,Monday,Weekday,False,False
2172,2007,5,2,Saturday,Weekend,False,False
2173,2007,5,2,Sunday,Weekend,False,False
2174,2007,5,2,Thursday,Weekday,False,False
2175,2007,5,2,Tuesday,Weekday,False,False
2176,2007,5,2,Wednesday,Weekday,False,False
2177,2007,6,2,Friday,Weekday,False,False
2178,2007,6,2,Friday,Weekend,False,False
2179,2007,6,2,Monday,Weekend,False,False
2180,2007,6,2,Monday,Weekday,False,False
2181,2007,6,2,Saturday,Weekend,False,False
2182,2007,6,2,Sunday,Weekend,False,False
2183,2007,6,2,Thursday,Weekday,False,False
2184,2007,6,2,Tuesday,Weekday,False,False
2185,2007,6,2,Wednesday,Weekday,False,False
2186,2007,7,3,Friday,Weekday,False,False
2187,2007,7,3,Friday,Weekend,False,False
2188,2007,7,3,Monday,Weekend,False,False
2189,2007,7,3,Monday,Weekday,False,False
2190,2007,7,3,Saturday,Weekend,False,False
2191,2007,7,3,Sunday,Weekend,False,False
2192,2007,7,3,Thursday,Weekday,False,False
2193,2007,7,3,Tuesday,Weekday,False,False
2194,2007,7,3,Wednesday,Weekday,False,False
2195,2007,8,3,Friday,Weekday,False,False
2196,2007,8,3,Friday,Weekend,False,False
2197,2007,8,3,Monday,Weekend,False,False
2198,2007,8,3,Monday,Weekday,False,False
2199,2007,8,3,Saturday,Weekend,False,False
2200,2007,8,3,Sunday,Weekend,False,False
2201,2007,8,3,Thursday,Weekday,False,False
2202,2007,8,3,Tuesday,Weekday,False,False
2203,2007,8,3,Wednesday,Weekday,False,False
2204,2007,9,3,Friday,Weekday,False,False
2205,2007,9,3,Friday,Weekend,False,False
2206,2007,9,3,Monday,Weekend,False,False
2207,2007,9,3,Monday,Weekday,False,False
2208,2007,9,3,Saturday,Weekend,False,False
2209,2007,9,3,Sunday,Weekend,False,False
2210,2007,9,3,Thursday,Weekday,False,False
2211,2007,9,3,Tuesday,Weekday,False,False
2212,2007,9,3,Wednesday,Weekday,False,False
2213,2007,10,4,Friday,Weekday,False,False
2214,2007,10,4,Friday,Weekend,False,False
2215,2007,10,4,Monday,Weekend,False,False
2216,2007,10,4,Monday,Weekday,False,False
2217,2007,10,4,Saturday,Weekend,False,False
2218,2007,10,4,Sunday,Weekend,False,False
2219,2007,10,4,Thursday,Weekday,False,False
2220,2007,10,4,Tuesday,Weekday,False,False
2221,2007,10,4,Wednesday,Weekday,False,False
2222,2007,11,4,Friday,Weekday,False,False
2223,2007,11,4,Friday,Weekend,False,False
2224,2007,11,4,Monday,Weekend,False,False
2225,2007,11,4,Monday,Weekday,False,False
2226,2007,11,4,Saturday,Weekend,False,False
2227,2007,11,4,Sunday,Weekend,False,False
2228,2007,11,4,Thursday,Weekday,False,False
2229,2007,11,4,Tuesday,Weekday,False,False
2230,2007,11,4,Wednesday,Weekday,False,False
2231,2007,12,4,Friday,Weekday,False,False
2232,2007,12,4,Friday,Weekday,True,False
2233,2007,12,4,Friday,Weekend,False,False
2234,2007,12,4,Monday,Weekday,False,False
2235,2007,12,4,Monday,Weekday,True,False
2236,2007,12,4,Saturday,Weekend,True,False
2237,2007,12,4,Saturday,Weekend,False,False
2238,2007,12,4,Sunday,Weekend,False,False
2239,2007,12,4,Sunday,Weekend,True,False
2240,2007,12,4,Thursday,Weekday,False,False
2241,2007,12,4,Thursday,Weekday,True,False
2242,2007,12,4,Tuesday,Weekday,False,False
2243,2007,12,4,Tuesday,Weekday,True,False
2244,2007,12,4,Wednesday,Weekday,True,False
2245,2007,12,4,Wednesday,Weekday,False,False
2246,2008,1,1,Friday,Weekday,False,False
2247,2008,1,1,Friday,Weekend,False,False
2248,2008,1,1,Monday,Weekend,False,False
2249,2008,1,1,Monday,Weekday,False,False
2250,2008,1,1,Saturday,Weekend,False,False
2251,2008,1,1,Sunday,Weekend,False,False
2252,2008,1,1,Thursday,Weekday,False,False
2253,2008,1,1,Thursday,Weekday,True,False
2254,2008,1,1,Tuesday,Weekday,False,False
2255,2008,1,1,Tuesday,Weekday,True,False
2256,2008,1,1,Wednesday,Weekday,False,False
2257,2008,2,1,Friday,Weekday,False,False
2258,2008,2,1,Friday,Weekend,False,False
2259,2008,2,1,Monday,Weekend,False,False
2260,2008,2,1,Monday,Weekday,False,False
2261,2008,2,1,Saturday,Weekend,False,False
2262,2008,2,1,Sunday,Weekend,False,False
2263,2008,2,1,Thursday,Weekday,False,False
2264,2008,2,1,Tuesday,Weekday,False,False
2265,2008,2,1,Wednesday,Weekday,False,False
2266,2008,3,1,Friday,Weekday,False,False
2267,2008,3,1,Friday,Weekend,False,False
2268,2008,3,1,Monday,Weekday,False,False
2269,2008,3,1,Saturday,Weekend,False,False
2270,2008,3,1,Sunday,Weekend,False,False
2271,2008,3,1,Thursday,Weekday,False,False
2272,2008,3,1,Tuesday,Weekday,False,False
2273,2008,3,1,Wednesday,Weekday,False,False
2274,2008,4,2,Friday,Weekday,False,False
2275,2008,4,2,Friday,Weekend,False,False
2276,2008,4,2,Monday,Weekend,False,True
2277,2008,4,2,Monday,Weekend,False,False
2278,2008,4,2,Monday,Weekday,False,False
2279,2008,4,2,Saturday,Weekend,False,False
2280,2008,4,2,Sunday,Weekend,False,False
2281,2008,4,2,Sunday,Weekend,False,True
2282,2008,4,2,Thursday,Weekday,False,True
2283,2008,4,2,Thursday,Weekday,False,False
2284,2008,4,2,Tuesday,Weekday,False,True
2285,2008,4,2,Tuesday,Weekday,False,False
2286,2008,4,2,Wednesday,Weekday,False,False
2287,2008,4,2,Wednesday,Weekday,False,True
2288,2008,5,2,Friday,Weekday,False,False
2289,2008,5,2,Friday,Weekend,False,False
2290,2008,5,2,Monday,Weekday,False,False
2291,2008,5,2,Saturday,Weekend,False,False
2292,2008,5,2,Sunday,Weekend,False,False
2293,2008,5,2,Thursday,Weekday,False,False
2294,2008,5,2,Tuesday,Weekday,False,False
2295,2008,5,2,Wednesday,Weekday,False,False
2296,2008,6,2,Friday,Weekday,False,False
2297,2008,6,2,Friday,Weekend,False,False
2298,2008,6,2,Monday,Weekend,False,False
2299,2008,6,2,Monday,Weekday,False,False
2300,2008,6,2,Saturday,Weekend,False,False
2301,2008,6,2,Sunday,Weekend,False,False
2302,2008,6,2,Thursday,Weekday,False,False
2303,2008,6,2,Tuesday,Weekday,False,False
2304,2008,6,2,Wednesday,Weekday,False,False
2305,2008,7,3,Friday,Weekday,False,False
2306,2008,7,3,Friday,Weekend,False,False
2307,2008,7,3,Monday,Weekend,False,False
2308,2008,7,3,Monday,Weekday,False,False
2309,2008,7,3,Saturday,Weekend,False,False
2310,2008,7,3,Sunday,Weekend,False,False
2311,2008,7,3,Thursday,Weekday,False,False
2312,2008,7,3,Tuesday,Weekday,False,False
2313,2008,7,3,Wednesday,Weekday,False,False
2314,2008,8,3,Friday,Weekday,False,False
2315,2008,8,3,Friday,Weekend,False,False
2316,2008,8,3,Monday,Weekday,False,False
2317,2008,8,3,Saturday,Weekend,False,False
2318,2008,8,3,Sunday,Weekend,False,False
2319,2008,8,3,Thursday,Weekday,False,False
2320,2008,8,3,Tuesday,Weekday,False,False
2321,2008,8,3,Wednesday,Weekday,False,False
2322,2008,9,3,Friday,Weekday,False,False
2323,2008,9,3,Friday,Weekend,False,False
2324,2008,9,3,Monday,Weekday,False,False
2325,2008,9,3,Saturday,Weekend,False,False
2326,2008,9,3,Sunday,Weekend,False,False
2327,2008,9,3,Thursday,Weekday,False,False
2328,2008,9,3,Tuesday,Weekday,False,False
2329,2008,9,3,Wednesday,Weekday,False,False
2330,2008,10,4,Friday,Weekday,False,False
2331,2008,10,4,Friday,Weekend,False,False
2332,2008,10,4,Monday,Weekend,False,False
2333,2008,10,4,Monday,Weekday,False,False
2334,2008,10,4,Saturday,Weekend,False,False
2335,2008,10,4,Sunday,Weekend,False,False
2336,2008,10,4,Thursday,Weekday,False,False
2337,2008,10,4,Tuesday,Weekday,False,False
2338,2008,10,4,Wednesday,Weekday,False,False
2339,2008,11,4,Friday,Weekday,False,False
2340,2008,11,4,Friday,Weekend,False,False
2341,2008,11,4,Monday,Weekday,False,False
2342,2008,11,4,Saturday,Weekend,False,False
2343,2008,11,4,Sunday,Weekend,False,False
2344,2008,11,4,Thursday,Weekday,False,False
2345,2008,11,4,Tuesday,Weekday,False,False
2346,2008,11,4,Wednesday,Weekday,False,False
2347,2008,12,4,Friday,Weekday,False,False
2348,2008,12,4,Friday,Weekend,True,False
2349,2008,12,4,Friday,Weekend,False,False
2350,2008,12,4,Monday,Weekend,False,False
2351,2008,12,4,Monday,Weekday,True,False
2352,2008,12,4,Monday,Weekday,False,False
2353,2008,12,4,Saturday,Weekend,False,False
2354,2008,12,4,Saturday,Weekend,True,False
2355,2008,12,4,Sunday,Weekend,False,False
2356,2008,12,4,Sunday,Weekend,True,False
2357,2008,12,4,Thursday,Weekday,False,False
2358,2008,12,4,Thursday,Weekday,True,False
2359,2008,12,4,Tuesday,Weekday,True,False
2360,2008,12,4,Tuesday,Weekday,False,False
2361,2008,12,4,Wednesday,Weekday,True,False
2362,2008,12,4,Wednesday,Weekday,False,False
2363,2009,1,1,Friday,Weekday,False,False
2364,2009,1,1,Friday,Weekday,True,False
2365,2009,1,1,Friday,Weekend,False,False
2366,2009,1,1,Monday,Weekend,False,False
2367,2009,1,1,Monday,Weekday,False,False
2368,2009,1,1,Saturday,Weekend,False,False
